id,name,original_price,discount_price,image,rating,description,category,total_reviews,total_likes,total_orders,is_disabled,images,restaurant,is_liked
010aeea1-07d9-4825-977c-93db5039ecb5,Burger chair full,18.81,45.64,http://127.0.0.1:8000/images/food/burger/3090530.jpg,0.0,You wide husband several lot bank ever. Modern trouble system audience. Program charge sound sport.,"{'id': '642ba0a3-a703-435e-aaef-27dde8ab87d7', 'name': 'Burger', 'description': 'thisSchool visit style someone. Do strategy daughter politics within worry.\nHome seem never series. Assume western amount American.', 'created_at': '2024-10-10T17:00:41.268778+07:00', 'updated_at': '2024-10-10T17:00:41.268778+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/burger.png'}",0,22,0,False,[],23f1699d-8c47-4b1d-b471-b725bea65a13,False
01125172-ae9e-44fc-a9ed-b5a9c87c3f58,Goi Cuon responsibility practice,89.84,32.84,http://127.0.0.1:8000/images/food/goi_cuon/3068228.jpg,1.5,"Scientist receive eat would.
Leader call month change respond. Wait image natural to music number.
Boy challenge manage role chance near. Later government window. Prepare property son.","{'id': 'feced330-eb3b-468c-ad23-7bfc9b4ce038', 'name': 'Goi Cuon', 'description': 'notThan again degree life half eye. Theory city building authority week collection sea. Big discover ground everybody.', 'created_at': '2024-10-10T17:00:41.296158+07:00', 'updated_at': '2024-10-10T17:00:41.296158+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/goi_cuon.png'}",2,49,10,False,[],7d002597-b96c-4ded-9c3c-7fa616274d9d,False
012136a1-911f-4add-94f4-6e23b0d0d2eb,Pasta down according,28.10,11.46,http://127.0.0.1:8000/images/food/pasta/3528822.jpg,2.0,"Course window rock food. Everything particularly allow ahead time foreign. Single respond that reason tough.
Baby never daughter behavior character network sport. Seem thousand level.","{'id': 'bcad0377-9967-438a-9c4f-4206402f66ff', 'name': 'Pasta', 'description': 'spaceTurn check father manage. Quality ball present ball attention summer. Idea raise else base indicate. Half prevent voice without tax fast.\nConsumer huge issue song word. Age thus hard night.', 'created_at': '2024-10-10T17:00:41.284159+07:00', 'updated_at': '2024-10-10T17:00:41.284159+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pasta.png'}",1,31,9,False,[],2e143ac4-5486-40e3-8807-18efbb8ac3fc,False
013c2c59-93d2-47f1-afb1-5570930a205e,Pasta blood child,37.21,19.95,http://127.0.0.1:8000/images/food/pasta/3151565.jpg,4.0,"Entire environment better begin. Instead evening suggest western consider start. Our see artist bill stuff whatever.
Police while economic capital follow show. Myself military common movement also.","{'id': 'bcad0377-9967-438a-9c4f-4206402f66ff', 'name': 'Pasta', 'description': 'spaceTurn check father manage. Quality ball present ball attention summer. Idea raise else base indicate. Half prevent voice without tax fast.\nConsumer huge issue song word. Age thus hard night.', 'created_at': '2024-10-10T17:00:41.284159+07:00', 'updated_at': '2024-10-10T17:00:41.284159+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pasta.png'}",1,11,5,False,[],23f1699d-8c47-4b1d-b471-b725bea65a13,False
0142fb0b-d213-4c05-bac9-037f00e24a62,Rice treatment response,38.62,27.23,http://127.0.0.1:8000/images/food/rice/1598757.jpg,0.0,"Past catch pressure current.
Capital beat five summer beautiful. Into score give phone theory huge.","{'id': 'da9706e0-5852-4413-8f16-ddd72fce6d29', 'name': 'Rice', 'description': 'classTelevision whatever face true relationship. Least everything pick box hit save yet.\nCold foot newspaper bar red stop. Member nor imagine bed deal successful.', 'created_at': '2024-10-10T17:00:41.287159+07:00', 'updated_at': '2024-10-10T17:00:41.287159+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/rice.png'}",0,43,4,False,[],dea9a473-a9af-426d-81f8-a112ae916236,False
01570662-3361-4686-a120-b887acaf5b50,Pho true affect,50.68,37.14,http://127.0.0.1:8000/images/food/pho/10354.jpg,0.0,"Rest media either former drop factor after. Race her what future go leave exactly enjoy.
Public hear position arrive week this. Easy fine force anything main.","{'id': '48b217eb-c177-452e-b1de-9ebaaf195cee', 'name': 'Pho', 'description': 'candidateTen power vote because customer never rate blue. Benefit human property above among same television.', 'created_at': '2024-10-10T17:00:41.281143+07:00', 'updated_at': '2024-10-10T17:00:41.281143+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pho.png'}",0,24,4,False,[],78a8c4fd-3dc5-442d-b3e2-3faf340169f5,False
01706e23-83dc-476d-981e-de57e7220f1e,Salad commercial right,79.10,10.71,http://127.0.0.1:8000/images/food/salad/296709.jpg,0.0,"Cover southern college scene need local ball. Personal similar small fund leg at list usually.
Stand how cover nearly several. Reveal none environmental strong us around.
Note however event.","{'id': '6d694186-f879-47ae-94fd-b237c20ce587', 'name': 'Salad', 'description': 'himselfChoose space market. Note class recent hour four mission arm. Dinner build evening teach summer admit happen.\nNorth message individual market oil.', 'created_at': '2024-10-10T17:00:41.279779+07:00', 'updated_at': '2024-10-10T17:00:41.279779+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/salad.png'}",0,31,0,False,[],2252771b-a1a1-4b99-b3cb-a3ddd45dc301,False
0196be08-82a7-4ba5-ac4c-c0902881bcf3,Burger until good,70.70,16.73,http://127.0.0.1:8000/images/food/burger/1175284.jpg,1.0,"Include card somebody indeed want old. Whole page again time up.
Necessary for decade trouble firm news stock. Piece no write challenge mouth.","{'id': '642ba0a3-a703-435e-aaef-27dde8ab87d7', 'name': 'Burger', 'description': 'thisSchool visit style someone. Do strategy daughter politics within worry.\nHome seem never series. Assume western amount American.', 'created_at': '2024-10-10T17:00:41.268778+07:00', 'updated_at': '2024-10-10T17:00:41.268778+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/burger.png'}",1,42,15,False,[],23f1699d-8c47-4b1d-b471-b725bea65a13,False
01b039af-3fe7-4965-8eb1-b60782ce0685,Dumpling one best,12.16,22.01,http://127.0.0.1:8000/images/food/dumpling/497768.jpg,0.0,Able bank protect crime loss institution can. Act staff cell water.,"{'id': 'dc2bd382-84b2-4e08-b55d-47b4ceb417a1', 'name': 'Dumpling', 'description': 'effectSit inside exactly them threat floor. Available phone point central.\nEvery time single. Pretty story new miss service Democrat. Attack something up son can pick.', 'created_at': '2024-10-10T17:00:41.302398+07:00', 'updated_at': '2024-10-10T17:00:41.302398+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/dumpling.png'}",0,3,4,False,[],2e143ac4-5486-40e3-8807-18efbb8ac3fc,False
020d31f0-2a62-46b8-b706-c05dcb789bf7,Burger career reveal,41.65,44.62,http://127.0.0.1:8000/images/food/burger/2879938.jpg,0.0,"Sound main western every. More chance imagine. Newspaper society east skill.
Much individual red century. Near official produce. Relationship we perform generation task wear.","{'id': '642ba0a3-a703-435e-aaef-27dde8ab87d7', 'name': 'Burger', 'description': 'thisSchool visit style someone. Do strategy daughter politics within worry.\nHome seem never series. Assume western amount American.', 'created_at': '2024-10-10T17:00:41.268778+07:00', 'updated_at': '2024-10-10T17:00:41.268778+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/burger.png'}",0,33,5,False,[],23f1699d-8c47-4b1d-b471-b725bea65a13,False
021d4fd9-e81e-4a9c-a589-80d569ff091b,Takoyaki step fill,83.38,44.82,http://127.0.0.1:8000/images/food/takoyaki/1328176.jpg,2.0,"More family enjoy focus trial affect.
Special own young and range where.
Detail participant trouble build ready trade. Fear agree prepare future share provide.","{'id': '3589a5a9-7c56-4dc5-accf-8ebc99054dd7', 'name': 'Takoyaki', 'description': 'medicalShare quite hard little make. There far cost table trouble industry. Actually yourself prove put.\nAccept control head artist. Indicate argue attention view develop.', 'created_at': '2024-10-10T17:00:41.290165+07:00', 'updated_at': '2024-10-10T17:00:41.290165+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/takoyaki.png'}",1,27,9,False,[],c95effd7-4d24-434e-bccb-40bdc2c0ed8b,False
02469838-729e-46cd-ae06-528176f97237,Dumpling child final,12.09,14.11,http://127.0.0.1:8000/images/food/dumpling/2439507.jpg,0.0,And animal newspaper current. Price series read together his great.,"{'id': 'dc2bd382-84b2-4e08-b55d-47b4ceb417a1', 'name': 'Dumpling', 'description': 'effectSit inside exactly them threat floor. Available phone point central.\nEvery time single. Pretty story new miss service Democrat. Attack something up son can pick.', 'created_at': '2024-10-10T17:00:41.302398+07:00', 'updated_at': '2024-10-10T17:00:41.302398+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/dumpling.png'}",0,30,5,False,[],2e143ac4-5486-40e3-8807-18efbb8ac3fc,False
0259ec6c-ccee-4cd0-b51b-119f0016c7d9,Donut eat free,65.37,23.88,http://127.0.0.1:8000/images/food/donut/1286854.jpg,0.0,Of perhaps a work. Seat entire media southern worker teach already degree. Summer treat safe visit.,"{'id': '9b5e57f6-f8ba-4e03-9e1c-d09cd6fd53e9', 'name': 'Donut', 'description': 'specificBill deal conference dark leg. Traditional whether material put even some.\nMight responsibility agree he bad. Meeting end huge truth. Free professor way mission myself reveal benefit.', 'created_at': '2024-10-10T17:00:41.278779+07:00', 'updated_at': '2024-10-10T17:00:41.278779+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/donut.png'}",0,28,5,False,[],ce26d6e0-6d30-41d6-b569-38ebcda1d82b,False
0279dd96-170d-4b0d-893a-a2e1aad2c5ae,Pizza shake protect,78.70,37.88,http://127.0.0.1:8000/images/food/pizza/3574192.jpg,0.0,Lot real serious significant. Good film floor his suddenly. Require cost down so those girl.,"{'id': '9cff3516-7a44-4bb1-ba5e-573f85037276', 'name': 'Pizza', 'description': 'methodSouthern including each best us gun feel. Level expect church story. Car his onto wife begin.\nThus world history hear part line hour. Style over try beautiful.', 'created_at': '2024-10-10T17:00:41.276785+07:00', 'updated_at': '2024-10-10T17:00:41.276785+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pizza.png'}",0,4,5,False,[],2b5573b6-e881-47ba-af5d-1d7af7409879,False
02890dee-56f6-4805-a658-4fa501d785dc,Pizza probably pretty,34.35,36.69,http://127.0.0.1:8000/images/food/pizza/3379038.jpg,0.0,Beat outside long culture and single. Style trip group job law industry social. Government respond woman play.,"{'id': '9cff3516-7a44-4bb1-ba5e-573f85037276', 'name': 'Pizza', 'description': 'methodSouthern including each best us gun feel. Level expect church story. Car his onto wife begin.\nThus world history hear part line hour. Style over try beautiful.', 'created_at': '2024-10-10T17:00:41.276785+07:00', 'updated_at': '2024-10-10T17:00:41.276785+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pizza.png'}",0,45,15,False,[],44a49174-9a79-4a47-9339-bc979a03e217,False
02899d1d-d4fd-4343-b401-9e58a72ea4a3,Pizza sign pretty,48.35,25.66,http://127.0.0.1:8000/images/food/pizza/1110966.jpg,5.0,Window left north together event. Perform center nothing gas year.,"{'id': '9cff3516-7a44-4bb1-ba5e-573f85037276', 'name': 'Pizza', 'description': 'methodSouthern including each best us gun feel. Level expect church story. Car his onto wife begin.\nThus world history hear part line hour. Style over try beautiful.', 'created_at': '2024-10-10T17:00:41.276785+07:00', 'updated_at': '2024-10-10T17:00:41.276785+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pizza.png'}",1,24,15,False,[],2b5573b6-e881-47ba-af5d-1d7af7409879,False
02b13e25-f569-40c3-90fa-d32cbdb2755a,Goi Cuon available data,98.57,42.67,http://127.0.0.1:8000/images/food/goi_cuon/405925.jpg,0.0,Conference field place cup energy. Contain receive case do her. Pretty collection trade blood agency development week position. Southern serious agency either meeting day respond miss.,"{'id': 'feced330-eb3b-468c-ad23-7bfc9b4ce038', 'name': 'Goi Cuon', 'description': 'notThan again degree life half eye. Theory city building authority week collection sea. Big discover ground everybody.', 'created_at': '2024-10-10T17:00:41.296158+07:00', 'updated_at': '2024-10-10T17:00:41.296158+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/goi_cuon.png'}",0,9,10,False,[],7d002597-b96c-4ded-9c3c-7fa616274d9d,False
02d6a6f8-1490-4381-af73-c7be96b07344,Burrito moment I,61.00,34.47,http://127.0.0.1:8000/images/food/burrito/3899943.jpg,0.0,Attack cover way term. Cut husband expect people. Keep travel call he customer.,"{'id': 'cf500d3f-03bf-42a1-8049-d2fdc69e4705', 'name': 'Burrito', 'description': 'niceFoot moment need yeah cold local. Voice leg series heart law.\nProduce over modern goal compare want. Eye cell animal cup our hear. Recent learn anyone although would.', 'created_at': '2024-10-10T17:00:41.273791+07:00', 'updated_at': '2024-10-10T17:00:41.273791+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/burrito.png'}",0,46,0,False,[],17ce3c38-bd8d-408a-904c-716f3422ea44,False
02e677be-2b45-4e94-a55f-1cc08dd5d58c,Burger next politics,27.78,21.14,http://127.0.0.1:8000/images/food/burger/3037400.jpg,1.0,Western serve second heart large sell so spend. Single bill war space safe happen.,"{'id': '642ba0a3-a703-435e-aaef-27dde8ab87d7', 'name': 'Burger', 'description': 'thisSchool visit style someone. Do strategy daughter politics within worry.\nHome seem never series. Assume western amount American.', 'created_at': '2024-10-10T17:00:41.268778+07:00', 'updated_at': '2024-10-10T17:00:41.268778+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/burger.png'}",1,46,5,False,[],ba9d3104-58db-4793-b4c6-85f7babe63aa,False
02e78df3-d274-47da-bd24-7ae28a7e3e61,Cookie here write,80.36,47.69,http://127.0.0.1:8000/images/food/cookie/1306818.jpg,2.5,Training crime draw appear. Across sport arm for ability minute. Drug the building science factor.,"{'id': 'e120bc73-077c-4e96-8f1b-4cf33e311cba', 'name': 'Cookie', 'description': 'tellAccount hit smile. Seek ground key prepare group.\nExample eye notice. Other represent share ask pass.', 'created_at': '2024-10-10T17:00:41.298382+07:00', 'updated_at': '2024-10-10T17:00:41.298382+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/cookie.png'}",2,11,14,False,[],cd8b6d0a-1082-4918-85ad-a0fe0d6a4199,False
02e7a98b-1f63-46f2-ad83-6a66df883dee,Pizza bag along,30.09,26.52,http://127.0.0.1:8000/images/food/pizza/573054.jpg,0.0,"Best later rule born. Really close pick establish trouble list cause.
Economic against parent second still challenge. Even item animal give away.","{'id': '9cff3516-7a44-4bb1-ba5e-573f85037276', 'name': 'Pizza', 'description': 'methodSouthern including each best us gun feel. Level expect church story. Car his onto wife begin.\nThus world history hear part line hour. Style over try beautiful.', 'created_at': '2024-10-10T17:00:41.276785+07:00', 'updated_at': '2024-10-10T17:00:41.276785+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pizza.png'}",0,32,15,False,[],44a49174-9a79-4a47-9339-bc979a03e217,False
02fb3d15-cbf6-462f-9d3e-74fd91937b2c,Pho major huge,99.42,28.40,http://127.0.0.1:8000/images/food/pho/1011443.jpg,0.0,"Wait successful offer across probably worry. Institution step cost play item pick.
Pull sister after follow experience increase after. Yes win shake evening few.","{'id': '48b217eb-c177-452e-b1de-9ebaaf195cee', 'name': 'Pho', 'description': 'candidateTen power vote because customer never rate blue. Benefit human property above among same television.', 'created_at': '2024-10-10T17:00:41.281143+07:00', 'updated_at': '2024-10-10T17:00:41.281143+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pho.png'}",0,21,6,False,[],2252771b-a1a1-4b99-b3cb-a3ddd45dc301,False
02fcd4f7-f0c6-4519-8f8b-58012d7bc927,Pudding heart yet,76.20,17.43,http://127.0.0.1:8000/images/food/pudding/441476.jpg,0.0,"Teacher threat early choice stock national. Attorney line situation service. Voice recognize total trip art practice.
Ability high degree least. Similar must in my force.","{'id': 'e5ca6ea0-0409-492b-b5d8-bea8e5a3e221', 'name': 'Pudding', 'description': 'outsideThree wrong health say. Meeting bar account economy table probably everybody speak. Nation new maintain let history something.', 'created_at': '2024-10-10T17:00:41.299399+07:00', 'updated_at': '2024-10-10T17:00:41.299399+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pudding.png'}",0,5,0,False,[],2e143ac4-5486-40e3-8807-18efbb8ac3fc,False
03035eeb-f89a-4b6d-aa86-6661356cda82,Sandwich move seem,82.60,34.07,http://127.0.0.1:8000/images/food/sandwich/3195527.jpg,0.0,"Attack she fall artist. Enter rest admit still month. Ability lead remember great.
Continue involve wait notice. Happy number growth while TV down.","{'id': 'ff20c56e-fa45-43cf-b45d-20d230a84170', 'name': 'Sandwich', 'description': 'mustOffer reveal industry. Sign job system place. Edge article foreign life floor.\nCertainly call anyone today. Dinner standard recent. Myself mind land especially.', 'created_at': '2024-10-10T17:00:41.282248+07:00', 'updated_at': '2024-10-10T17:00:41.282248+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/sandwich.png'}",0,37,5,False,[],9c31278a-06cf-45f1-8965-fb033bb1b38f,False
03559c5e-ff9b-48f9-b6b2-281c0b863912,Goi Cuon east change,53.46,24.45,http://127.0.0.1:8000/images/food/goi_cuon/198445.jpg,0.0,"Drive imagine million remain.
Next third oil father order until. Market down let. Rest leader note soon court on reduce paper.","{'id': 'feced330-eb3b-468c-ad23-7bfc9b4ce038', 'name': 'Goi Cuon', 'description': 'notThan again degree life half eye. Theory city building authority week collection sea. Big discover ground everybody.', 'created_at': '2024-10-10T17:00:41.296158+07:00', 'updated_at': '2024-10-10T17:00:41.296158+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/goi_cuon.png'}",0,36,0,False,[],7d002597-b96c-4ded-9c3c-7fa616274d9d,False
03a398ad-a5d4-47f2-9e8a-8fcd8e3bed7c,Banh Mi method public,23.85,44.91,http://127.0.0.1:8000/images/food/banh_mi/1589553.jpg,2.0,Training magazine agency country charge energy. Relationship accept page them part. Idea hospital and home this on share.,"{'id': 'c43b1404-2c54-4b36-8c17-f4c027cb6351', 'name': 'Banh Mi', 'description': 'trialHalf bad cut. Likely Mrs affect art.\nCover serious light week leave. Plant according behavior front various road sure. See return one sure good current.', 'created_at': '2024-10-10T17:00:41.301408+07:00', 'updated_at': '2024-10-10T17:00:41.301408+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/banh_mi.png'}",1,14,15,False,[],cd8b6d0a-1082-4918-85ad-a0fe0d6a4199,False
03b58fa4-4844-4a33-a837-bf5e467557bd,Ice Cream rather administration,57.22,20.93,http://127.0.0.1:8000/images/food/ice_cream/1470380.jpg,0.0,"Hair during deal development money loss major. Box here share yes important carry else.
Cold little use foreign last. Customer represent go man market together. Financial bed require condition have.","{'id': 'cf6ca541-2882-4005-81d3-b031b25d63cf', 'name': 'Ice Cream', 'description': 'prepareJust start do activity reflect shoulder. Former attack full plant region yet similar care.', 'created_at': '2024-10-10T17:00:41.286196+07:00', 'updated_at': '2024-10-10T17:00:41.286196+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/ice_cream.png'}",0,20,0,False,[],e668e145-a811-4bab-ae1b-3c35961374f8,False
03caba3b-070a-47e8-aae6-5c27ede404e5,Pudding candidate hold,21.83,42.73,http://127.0.0.1:8000/images/food/pudding/807129.jpg,3.0,Simply officer admit pass radio between recently space. Ability really report at nature situation employee. Position report hundred.,"{'id': 'e5ca6ea0-0409-492b-b5d8-bea8e5a3e221', 'name': 'Pudding', 'description': 'outsideThree wrong health say. Meeting bar account economy table probably everybody speak. Nation new maintain let history something.', 'created_at': '2024-10-10T17:00:41.299399+07:00', 'updated_at': '2024-10-10T17:00:41.299399+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pudding.png'}",1,26,5,False,[],c95effd7-4d24-434e-bccb-40bdc2c0ed8b,False
03d3857f-cd0b-465a-b83b-507ec2c14f7c,Hot Dog prepare identify,27.16,24.81,http://127.0.0.1:8000/images/food/hot_dog/3867396.jpg,0.0,"Sure hotel ever amount reveal question society dark. Than remember goal century sometimes. Perform buy concern degree imagine can personal.
Call born deal. Over value same four.","{'id': 'c1841ea9-8e3e-42bc-82a7-a9e052210fd4', 'name': 'Hot Dog', 'description': 'paintingDifference take stock material but despite right. Education skill trouble property bit else contain. Its compare early tough.', 'created_at': '2024-10-10T17:00:41.294203+07:00', 'updated_at': '2024-10-10T17:00:41.294203+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/hot_dog.png'}",0,12,8,False,[],17ce3c38-bd8d-408a-904c-716f3422ea44,False
