id,name,original_price,discount_price,image,rating,description,category,total_reviews,total_likes,total_orders,is_disabled,images,restaurant,is_liked
017d908b-1ea7-4356-bd9d-920ab0eb736f,Pho color forward,42.47,27.33,http://127.0.0.1:8000/images/food/pho/174023.jpg,2.5,"Responsibility conference child cup recent test create them.
Raise executive instead tonight. Line that give animal amount born.","{'id': 'fa3850f1-a668-4628-b3a9-335b00f9abc4', 'name': 'Pho', 'description': 'questionAlong month above similar.\nPut draw end best moment different technology. Expert staff occur after. Write low together with yard.', 'created_at': '2024-11-16T21:22:38.703868+07:00', 'updated_at': '2024-11-16T21:22:38.703868+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pho.png'}",15,20,71,False,[],fb9442e4-49bb-45e9-b771-cf35750e994b,False
01b23360-c516-4ee3-9936-0776305de488,Goi Cuon success bar,37.91,46.25,http://127.0.0.1:8000/images/food/goi_cuon/2707962.jpg,3.2,"Certainly explain culture return. Alone professional when go right these forget.
Machine drive rich be. Half you short everything floor out away. Student determine quality article condition floor.","{'id': '7904988d-a987-4fc7-8e5f-56f2b91afe0c', 'name': 'Goi Cuon', 'description': 'hereInclude scientist race how one either lawyer. Image exist identify if nothing successful. Step early nation assume.\nArt entire information. Return outside impact.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/goi_cuon.png'}",15,38,73,False,[],2396206c-a8fb-4561-8f3f-dc613bab336f,False
01e47ab7-1a7f-4e4c-9cd8-afec82ddf422,Goi Cuon color model,11.62,7.70,http://127.0.0.1:8000/images/food/goi_cuon/3383387.jpg,3.1,"Mean event move model receive. Feeling market point.
Read red ask central significant.
Oil commercial what guess indicate. Practice local her through trial. Since stop quality model.","{'id': '7904988d-a987-4fc7-8e5f-56f2b91afe0c', 'name': 'Goi Cuon', 'description': 'hereInclude scientist race how one either lawyer. Image exist identify if nothing successful. Step early nation assume.\nArt entire information. Return outside impact.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/goi_cuon.png'}",17,22,81,False,[],2396206c-a8fb-4561-8f3f-dc613bab336f,False
0217da61-f45c-43b0-9153-0f07bebaf59c,Ice Cream support sing,37.42,5.96,http://127.0.0.1:8000/images/food/ice_cream/2106008.jpg,2.9,American major reach high. Mr note growth race. End tell just article machine.,"{'id': 'b69ab059-3281-4873-bc8d-a258c399fb65', 'name': 'Ice Cream', 'description': 'gasFeeling toward realize sense. Cause up culture response animal red sit. Beautiful wife baby individual often resource which.', 'created_at': '2024-11-16T21:22:38.703868+07:00', 'updated_at': '2024-11-16T21:22:38.703868+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/ice_cream.png'}",12,4,60,False,[],9888c875-3e0e-4a87-b21d-e7d613d50c02,False
022b9a14-79c8-4c13-ba60-cde0657493b3,Cookie middle cost,43.66,13.39,http://127.0.0.1:8000/images/food/cookie/110954.jpg,3.5,Nor help run just data sell our. Majority rate also certainly. Sometimes executive organization important point despite whether operation.,"{'id': '69fcdd38-f5a5-4043-bf7e-a677679563ad', 'name': 'Cookie', 'description': 'outsideHouse guess easy score rather. Their cause country size. Cut attack alone popular nearly stop let.\nJust drug subject hear. Perhaps necessary camera should your.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/cookie.png'}",15,27,74,False,[],20f5f54b-44c4-4f81-84aa-5924a510ac6f,False
02431fe9-d3c8-4a86-9cda-9fa6e64d5a84,Burrito understand education,93.22,13.66,http://127.0.0.1:8000/images/food/burrito/1763027.jpg,2.6,"Growth now weight either official my. For federal at. Hit lay yeah.
Memory president phone risk whom. Evidence play treatment role.","{'id': 'af27cf31-c2ef-4381-aa9b-b58eb0372702', 'name': 'Burrito', 'description': 'everyAlmost floor former. Build nothing note become school design. Newspaper use culture send character.', 'created_at': '2024-11-16T21:22:38.688244+07:00', 'updated_at': '2024-11-16T21:22:38.688244+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/burrito.png'}",16,30,76,False,[],,False
02874d85-4c6d-4991-920f-e1e457450a2e,Dumpling key policy,80.22,19.01,http://127.0.0.1:8000/images/food/dumpling/625116.jpg,3.6,Behind fast Mrs. Think opportunity measure wife central main evidence. Particularly far figure daughter religious deal with.,"{'id': '2ef22e08-9d47-4421-94e5-741cc6e6833c', 'name': 'Dumpling', 'description': 'leaveCampaign great woman clearly send. Defense last far fast black attention make. Section detail air.\nAbility institution again. Rule value east wonder material drop determine. Old movement money Mr.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/dumpling.png'}",16,30,78,False,[],8bd5a892-31c3-4294-847a-9aca01910fa1,False
028f17d8-2e2b-4ad8-bfe8-966d758ab464,Dumpling picture white,14.79,50.00,http://127.0.0.1:8000/images/food/dumpling/840855.jpg,2.9,Ever arm use color wear. Floor girl road bring style. Research finally machine challenge shoulder third.,"{'id': '2ef22e08-9d47-4421-94e5-741cc6e6833c', 'name': 'Dumpling', 'description': 'leaveCampaign great woman clearly send. Defense last far fast black attention make. Section detail air.\nAbility institution again. Rule value east wonder material drop determine. Old movement money Mr.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/dumpling.png'}",12,48,59,False,[],4753c4c9-4512-471c-87e5-c980e92663e0,False
02b25950-4537-4fa4-954e-f22b61dd97dc,Hot Dog spend despite,10.36,42.17,http://127.0.0.1:8000/images/food/hot_dog/1907180.jpg,2.8,Best thank lose administration specific. Yes politics model especially vote my. Fund research think story light someone factor. Next red could run.,"{'id': '0b19cb3e-fb28-4fdb-a9e3-b05762808b7e', 'name': 'Hot Dog', 'description': 'oilAlso fact mention avoid result. Speak sometimes he cost strategy lawyer.\nPerform successful agreement increase effort each stay. Despite discussion model national.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/hot_dog.png'}",12,5,59,False,[],9888c875-3e0e-4a87-b21d-e7d613d50c02,False
02e2b5dd-a428-4f19-ae80-0e1539aac295,Taco crime loss,71.22,37.12,http://127.0.0.1:8000/images/food/taco/3063137.jpg,3.4,"Safe management smile money short hair. Sense apply eye attention theory certain exist give. History interesting through admit commercial.
Gas successful small.","{'id': 'ac80c708-564a-45b6-a801-401723b17dbb', 'name': 'Taco', 'description': 'largeSerious national describe catch final growth imagine.\nWe player make candidate visit fight worker. Occur chance medical tax eye. Eye response son democratic girl recently.', 'created_at': '2024-11-16T21:22:38.688244+07:00', 'updated_at': '2024-11-16T21:22:38.688244+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/taco.png'}",15,23,74,False,[],1aaa5073-b409-4fe8-8142-40405ce8ad20,False
02f20ec7-e1a7-4f26-86ff-7a67f7d375e2,Pho any building,70.92,46.10,http://127.0.0.1:8000/images/food/pho/3138587.jpg,3.2,"Pressure sport employee available far want many side. Energy call suggest up create table stuff.
Let dinner bag late poor house.","{'id': 'fa3850f1-a668-4628-b3a9-335b00f9abc4', 'name': 'Pho', 'description': 'questionAlong month above similar.\nPut draw end best moment different technology. Expert staff occur after. Write low together with yard.', 'created_at': '2024-11-16T21:22:38.703868+07:00', 'updated_at': '2024-11-16T21:22:38.703868+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pho.png'}",13,32,64,False,[],c3ab1096-302d-4754-a194-b2f849b02c7a,False
02f3acf3-a9ce-4578-9379-23f6f426d845,Hot Dog song discover,91.89,16.40,http://127.0.0.1:8000/images/food/hot_dog/576265.jpg,2.8,"Off contain social despite agent partner. Hope buy physical staff summer anything leader.
Size argue star. Theory speak feeling ground tell.
Almost whatever expect same.","{'id': '0b19cb3e-fb28-4fdb-a9e3-b05762808b7e', 'name': 'Hot Dog', 'description': 'oilAlso fact mention avoid result. Speak sometimes he cost strategy lawyer.\nPerform successful agreement increase effort each stay. Despite discussion model national.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/hot_dog.png'}",18,11,89,False,[],189563d5-94fd-4d9b-aa3a-1eef5761b4d8,False
0324d3dd-1cfb-4553-9b24-66bf8d66bafc,Dumpling purpose rock,16.62,16.11,http://127.0.0.1:8000/images/food/dumpling/2508737.jpg,2.8,"Medical beyond ready against community benefit close. Record half lawyer our.
West make network turn. Bar radio son run friend situation because. Never attention side memory bill.","{'id': '2ef22e08-9d47-4421-94e5-741cc6e6833c', 'name': 'Dumpling', 'description': 'leaveCampaign great woman clearly send. Defense last far fast black attention make. Section detail air.\nAbility institution again. Rule value east wonder material drop determine. Old movement money Mr.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/dumpling.png'}",12,10,60,False,[],4753c4c9-4512-471c-87e5-c980e92663e0,False
034274a0-5dd3-42b2-89e1-15fdc36f4645,Dumpling movement get,83.88,32.96,http://127.0.0.1:8000/images/food/dumpling/3320525.jpg,2.9,"Range old old ball. Arm right human street lose. Upon response last help home. During idea open usually.
Become whole off high. Set thing power media year.","{'id': '2ef22e08-9d47-4421-94e5-741cc6e6833c', 'name': 'Dumpling', 'description': 'leaveCampaign great woman clearly send. Defense last far fast black attention make. Section detail air.\nAbility institution again. Rule value east wonder material drop determine. Old movement money Mr.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/dumpling.png'}",13,24,63,False,[],8bd5a892-31c3-4294-847a-9aca01910fa1,False
034a54f2-dde9-47eb-96c5-e7165d061a44,Burrito low participant,21.49,19.58,http://127.0.0.1:8000/images/food/burrito/2995681.jpg,2.9,Same respond hear grow finally. Pull anyone citizen until election although.,"{'id': 'af27cf31-c2ef-4381-aa9b-b58eb0372702', 'name': 'Burrito', 'description': 'everyAlmost floor former. Build nothing note become school design. Newspaper use culture send character.', 'created_at': '2024-11-16T21:22:38.688244+07:00', 'updated_at': '2024-11-16T21:22:38.688244+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/burrito.png'}",9,31,42,False,[],,False
0382c4c1-c9ad-4be8-ae82-f78011e3e9ea,Pasta moment the,65.66,15.18,http://127.0.0.1:8000/images/food/pasta/2341631.jpg,3.0,"Their thought night appear stand strategy attention. High just seek ready.
Indicate job news fine movie form. Guy that human save. Property become skill indeed.","{'id': 'ec3c7366-2467-4da5-85cf-0fa337241bf8', 'name': 'Pasta', 'description': 'nowActually watch yeah report huge ability. Quickly century marriage never material.\nHuge see nature college grow issue new. Explain fear clearly either. Benefit apply physical spring.', 'created_at': '2024-11-16T21:22:38.703868+07:00', 'updated_at': '2024-11-16T21:22:38.703868+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pasta.png'}",8,16,39,False,[],3bd04216-1146-4219-a1ca-8eb0c6f76a9c,False
0387a53f-f730-40e8-8dc2-8fcbb6b13b46,Pasta city future,40.79,11.65,http://127.0.0.1:8000/images/food/pasta/1259015.jpg,2.9,"Show lot item true board continue. Everyone worker security. Minute miss from store money wonder total use.
Rule sure property marriage. Tough approach seek week. Back law order environmental fire.","{'id': 'ec3c7366-2467-4da5-85cf-0fa337241bf8', 'name': 'Pasta', 'description': 'nowActually watch yeah report huge ability. Quickly century marriage never material.\nHuge see nature college grow issue new. Explain fear clearly either. Benefit apply physical spring.', 'created_at': '2024-11-16T21:22:38.703868+07:00', 'updated_at': '2024-11-16T21:22:38.703868+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pasta.png'}",15,38,72,False,[],3bd04216-1146-4219-a1ca-8eb0c6f76a9c,False
03949008-14c3-45c8-a3ba-d8d77e8cf61c,Salad let spend,22.59,13.82,http://127.0.0.1:8000/images/food/salad/3147052.jpg,2.8,"Lot draw many specific.
Kind build stock unit. Bag line thing energy discuss throughout. Four usually school financial small others expect. Compare field either health blue lead drop executive.","{'id': 'b6c935ae-beeb-4adc-87a9-bb3aa397d09c', 'name': 'Salad', 'description': 'agreeChair whole try sure personal. Fill run scene involve.\nEverything media phone morning north choice. Loss away next surface class leave. Continue address military office according leader box.', 'created_at': '2024-11-16T21:22:38.688244+07:00', 'updated_at': '2024-11-16T21:22:38.688244+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/salad.png'}",15,3,73,False,[],a7204fb1-7170-4b53-8a1a-70b0c7b63df8,False
03b5789e-23f4-48da-89f0-cf00ed04a71e,Takoyaki tell without,63.90,34.43,http://127.0.0.1:8000/images/food/takoyaki/1126334.jpg,2.8,Blue ask create visit idea capital. Certain daughter move or property matter side fact. Never scene view parent friend management easy.,"{'id': 'dfb16b0c-79d3-4c4b-a72b-0393bd43d503', 'name': 'Takoyaki', 'description': 'representWide common which half. Bed them party most. Station when through heart citizen cut.\nEstablish concern themselves. Reduce grow throughout professor film far treat.', 'created_at': '2024-11-16T21:22:38.703868+07:00', 'updated_at': '2024-11-16T21:22:38.703868+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/takoyaki.png'}",10,16,50,False,[],2ea32bcc-d112-42dd-94b7-80fd4f22ba16,False
03ba72f3-f529-4c53-a850-6af5e9f31a35,Burger nearly back,97.75,37.06,http://127.0.0.1:8000/images/food/burger/231857.jpg,3.1,"Nation stage response serious. Car day say society. Sell southern meet girl.
Mention my employee. Treatment quality reflect public manager military. Example issue learn painting.","{'id': 'dc421162-4b40-451a-a6b1-34d96b5a06bf', 'name': 'Burger', 'description': 'littleRealize big thank option.\nUpon home often of.\nThank red staff listen article. Eat run parent expert camera forget. Increase response item occur do author.', 'created_at': '2024-11-16T21:22:38.688244+07:00', 'updated_at': '2024-11-16T21:22:38.688244+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/burger.png'}",15,27,74,False,[],3009dac0-73ca-46c7-8086-ca6c8c4b81c4,False
03c431f5-a9a1-47ac-858c-863458ae5340,Takoyaki contain blue,62.43,34.05,http://127.0.0.1:8000/images/food/takoyaki/1034768.jpg,3.1,"Coach tonight reality whom. Rise create board out. Of item section.
Culture oil sense. Wait role throw degree age.","{'id': 'dfb16b0c-79d3-4c4b-a72b-0393bd43d503', 'name': 'Takoyaki', 'description': 'representWide common which half. Bed them party most. Station when through heart citizen cut.\nEstablish concern themselves. Reduce grow throughout professor film far treat.', 'created_at': '2024-11-16T21:22:38.703868+07:00', 'updated_at': '2024-11-16T21:22:38.703868+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/takoyaki.png'}",16,43,75,False,[],2ea32bcc-d112-42dd-94b7-80fd4f22ba16,False
03ddb335-2dea-47dc-b663-97dcfa0d3808,Hot Dog which indeed,77.90,10.96,http://127.0.0.1:8000/images/food/hot_dog/3904556.jpg,2.6,Former specific success series ability. Expect several soldier write economic. Play collection voice per girl speak.,"{'id': '0b19cb3e-fb28-4fdb-a9e3-b05762808b7e', 'name': 'Hot Dog', 'description': 'oilAlso fact mention avoid result. Speak sometimes he cost strategy lawyer.\nPerform successful agreement increase effort each stay. Despite discussion model national.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/hot_dog.png'}",13,24,63,False,[],7451c390-cab9-4d35-ac50-60965de2fd67,False
03e27625-f279-4324-b1f1-7094c32dbbc6,Pasta she deal,49.71,28.47,http://127.0.0.1:8000/images/food/pasta/3453886.jpg,2.9,"Support raise even quickly simply author. Ground decade key effect.
Reason public beat development. Recently president address ball plan catch.","{'id': 'ec3c7366-2467-4da5-85cf-0fa337241bf8', 'name': 'Pasta', 'description': 'nowActually watch yeah report huge ability. Quickly century marriage never material.\nHuge see nature college grow issue new. Explain fear clearly either. Benefit apply physical spring.', 'created_at': '2024-11-16T21:22:38.703868+07:00', 'updated_at': '2024-11-16T21:22:38.703868+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pasta.png'}",16,13,78,False,[],b2f77bb0-ee8d-4ba6-bbb2-79c0a99593f8,False
03f2ebfd-24b3-445d-84af-3d5d771de102,Pudding cover prevent,51.22,36.62,http://127.0.0.1:8000/images/food/pudding/11628.jpg,3.1,"Begin party rest beyond sign marriage. Event base billion any.
Enough product current financial possible resource. Beautiful great community end.
Probably them ask kitchen five.","{'id': '910e6ad6-8002-4863-8944-9e12638caf7f', 'name': 'Pudding', 'description': 'majorityDeal early cold involve necessary recognize.\nCover me half.\nFew card operation improve baby whatever. She this sister herself paper commercial debate.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pudding.png'}",18,18,88,False,[],,False
040d6cf8-03aa-4db3-8aef-056226f18aa0,Banh Mi Congress hour,60.19,40.89,http://127.0.0.1:8000/images/food/banh_mi/619673.jpg,2.9,"Create politics ahead history today friend daughter.
Reach before point health on. Serve prove coach gun task this crime. Sing beautiful way respond.","{'id': 'aed66dc0-bc55-438a-93bd-25005b207d5c', 'name': 'Banh Mi', 'description': 'workerDemocrat human push money care describe. Recognize if less positive modern cut anyone.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/banh_mi.png'}",11,48,55,False,[],edbc476b-edb2-4290-91e2-5a363d82cf76,False
04120a05-f73e-4ee0-a8d7-48bcb0e53323,Ice Cream to page,84.99,11.12,http://127.0.0.1:8000/images/food/ice_cream/2862530.jpg,3.1,"Case prove smile however. Food her project million.
Red seat leave recognize character.","{'id': 'b69ab059-3281-4873-bc8d-a258c399fb65', 'name': 'Ice Cream', 'description': 'gasFeeling toward realize sense. Cause up culture response animal red sit. Beautiful wife baby individual often resource which.', 'created_at': '2024-11-16T21:22:38.703868+07:00', 'updated_at': '2024-11-16T21:22:38.703868+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/ice_cream.png'}",14,17,70,False,[],1eea41f7-46a7-4535-9eef-91ae9ea051e2,False
04145845-2346-4059-8d94-11f8d1207bd5,Sandwich sing time,40.77,29.20,http://127.0.0.1:8000/images/food/sandwich/1996259.jpg,2.6,Fund from factor do myself. Southern skill impact nor. Including difference send experience personal stop anyone us.,"{'id': '1c8f375a-2dc4-4a70-8c36-57029152a4ae', 'name': 'Sandwich', 'description': 'machineKid rule may. Lawyer expect guy any region model. Heart understand several line senior.\nBudget whom difficult certainly adult song apply. Own feel during miss write table ball.', 'created_at': '2024-11-16T21:22:38.703868+07:00', 'updated_at': '2024-11-16T21:22:38.703868+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/sandwich.png'}",10,7,50,False,[],a7204fb1-7170-4b53-8a1a-70b0c7b63df8,False
0418650e-bcfd-42eb-a01f-2f8fb61c4d02,Pizza up official,20.02,35.65,http://127.0.0.1:8000/images/food/pizza/2587921.jpg,2.7,"Town picture system war recognize teach history. Member list shake than write how.
Certain talk child pretty beyond television. Offer drop style age find. Real bit happy go since.","{'id': 'd64b7327-08ed-4366-89d7-4f2cb2b9bb8e', 'name': 'Pizza', 'description': 'fiveBig worker eight. Already approach institution high rather. As send continue military adult likely. Report miss deep raise call cost our.', 'created_at': '2024-11-16T21:22:38.688244+07:00', 'updated_at': '2024-11-16T21:22:38.688244+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/pizza.png'}",11,20,53,False,[],2c0330dc-8bc4-4c9f-968e-10df13bb3844,False
04430b0a-1231-4300-a1f5-d08b2d89c752,Cookie care prove,97.70,34.77,http://127.0.0.1:8000/images/food/cookie/2877630.jpg,2.7,"Why evidence water day moment. Such mention I include life visit. Their memory team stock. Agent war happen himself will become rate.
Must down market focus. Short range almost crime at standard use.","{'id': '69fcdd38-f5a5-4043-bf7e-a677679563ad', 'name': 'Cookie', 'description': 'outsideHouse guess easy score rather. Their cause country size. Cut attack alone popular nearly stop let.\nJust drug subject hear. Perhaps necessary camera should your.', 'created_at': '2024-11-16T21:22:38.719489+07:00', 'updated_at': '2024-11-16T21:22:38.719489+07:00', 'image': 'http://127.0.0.1:8000/images/food/category/cookie.png'}",13,41,62,False,[],80432e70-51ec-4521-b9c8-cc26b67b5b8b,False
